195,493,8,6,0.826755,0,0,-141950,-126650
183,524,19,12,0.690742,0,50,-72700,-72650
183,524,19,12,0.808272,0,100,-72600,50
180,509,23,27,0.766709,0,150,-73100,-73050
130,549,4,11,0.898821,0,200,-74400,-74350
53,556,10,12,0.849707,0,250,-132150,-77300
54,557,8,10,0.83903,0,300,-77150,-77100
61,536,12,12,0.835574,0,350,-78100,-78050
164,551,30,55,0.679136,0,400,-71750,-71700
214,555,10,47,0.769174,0,450,-70050,-70000
214,555,10,47,0.718455,0,500,-69950,450
214,555,10,47,0.857563,0,550,-69900,500
214,555,10,47,0.84378,0,600,-69850,550
214,555,10,47,0.852334,0,650,-69800,600
214,555,10,47,0.812074,0,700,-69750,650
158,545,51,74,0.459207,0,750,-72150,-72100
157,542,53,92,0.497008,0,800,-72400,-72350
124,549,17,97,0.503213,0,850,-74950,-74900
124,549,17,97,0.467217,0,900,-74850,850
124,549,17,96,0.413902,0,950,-74800,-74750
124,549,17,96,0.363913,0,1000,-74700,950
124,578,7,62,0.561509,0,1050,-73800,-73750
124,579,7,61,0.520136,0,1100,-73700,-73650
94,576,24,69,0.590288,0,1150,-76500,-76450
221,602,6,6,0.71693,0,1200,-70150,-70100
44,480,10,4,0.403984,0,1250,-141450,-141400
101,468,13,4,0.826245,0,1300,-134000,-83800
100,456,15,10,0.71241,0,1350,-83850,-83700
100,456,15,5,0.87561,0,1400,-83550,-83500
46,461,8,5,0.818817,0,1450,-141550,-141500
167,466,6,9,0.901742,0,1500,-123050,-123000
167,467,6,8,0.736365,0,1550,-122950,-122900
176,465,4,7,0.887508,0,1600,-123600,-123550
218,455,5,15,0.878009,0,1650,-126800,-126750
166,442,8,35,0.948244,0,1700,-123350,-123300
166,442,8,36,0.70719,0,1750,-123450,-123400
166,442,8,37,0.947857,0,1800,-124300,-123500
164,441,22,39,0.962989,0,1850,-124900,-124850
164,441,22,39,0.953397,0,1900,-124800,1850
164,441,22,39,0.952345,0,1950,-124750,1900
164,441,22,39,0.945176,0,2000,-124700,1950
175,441,11,37,0.946286,0,2050,-124650,-124600
177,442,8,8,0.825621,0,2100,-124050,-124000
177,442,8,8,0.794579,0,2150,-123950,2100
177,442,8,8,0.749051,0,2200,-123900,2150
237,434,13,25,0.820366,0,2250,-129850,-62300
237,434,12,10,0.859785,0,2300,-62200,-62150
237,435,6,8,0.774314,0,2350,-62000,-61950
237,435,6,8,0.769613,0,2400,-61900,2350
245,408,8,9,0.884579,0,2450,-61150,-61100
242,406,12,12,0.834494,0,2500,-61450,-61400
242,406,12,12,0.842508,0,2550,-61350,2500
239,406,15,12,0.774152,0,2600,-61550,-61500
220,395,4,16,0.852514,0,2650,-62400,-62350
682,386,11,9,0.865002,0,2700,-32400,-32350
732,378,11,10,0.801964,0,2750,-25250,-25200
732,378,11,10,0.791807,0,2800,-25150,2750
732,378,11,10,0.752785,0,2850,-25100,2800
744,371,2,18,0.722975,0,2900,-3100,-1250
770,356,17,8,0.727024,0,2950,-63950,-63900
663,374,13,6,0.828352,0,3000,-31250,-31200
768,342,18,14,0.650567,0,3050,-130650,-130600
768,342,18,14,0.819202,0,3100,-130550,3050
793,342,10,5,0.966484,0,3150,-109900,-109850
755,336,3,10,0.833752,0,3200,-28750,-28700
679,345,12,4,0.728978,0,3250,-21600,-21550
674,342,18,8,0.820845,0,3300,-21900,-21850
660,343,12,8,0.806983,0,3350,-22000,-21800
637,347,7,5,0.825414,0,3400,-23200,-23150
848,343,11,5,0.709987,0,3450,-110450,-110400
660,341,32,10,0.781918,0,3500,-22200,-22150
660,329,32,22,0.819829,0,3550,-52350,-22350
726,316,17,28,0.64904,0,3600,-21050,-21000
858,323,7,20,0.833549,0,3650,-139050,-111250
858,323,7,20,0.808712,0,3700,-111200,3650
663,373,30,7,0.791828,0,3750,-31500,-31450
663,373,30,7,0.877741,0,3800,-31400,3750
662,372,31,9,0.823136,0,3850,-31600,-31550
662,369,31,12,0.794951,0,3900,-31750,-31700
662,369,31,12,0.778847,0,3950,-31650,3900
662,368,31,13,0.881033,0,4000,-32050,-32000
662,368,31,13,0.857158,0,4050,-31950,4000
662,368,31,13,0.944265,0,4100,-31900,4050
662,368,31,13,0.926405,0,4150,-31850,4100
662,368,31,13,0.94807,0,4200,-31800,4150
662,366,32,16,0.796722,0,4250,-32250,-32150
662,366,32,16,0.797315,0,4300,-32100,4250
697,362,22,62,0.568412,0,4350,-36050,-36000
710,372,9,45,0.689007,0,4400,-30350,-30100
712,379,6,36,0.577876,0,4450,-30000,-29950
732,378,15,49,0.727557,0,4500,-25450,-25400
750,361,10,55,0.75309,0,4550,-27600,-27550
750,361,10,55,0.747529,0,4600,-27500,4550
733,398,12,17,0.808025,0,4650,-24300,-24250
738,400,6,6,0.757548,0,4700,-24050,-24000
737,408,8,6,0.828206,0,4750,-24200,-24150
593,401,4,31,0.976393,0,4800,-47900,-47850
594,416,3,13,0.905214,0,4850,-47650,-47600
775,430,10,4,0.735532,0,4900,-63550,-63500
787,427,7,9,0.841526,0,4950,-63150,-63100
800,421,13,16,0.709305,0,5000,-115150,-113550
785,443,10,10,0.834494,0,5050,-63300,-63250
745,445,3,11,0.886327,0,5100,-25800,-25750
685,448,12,18,0.697637,0,5150,-35200,-35150
685,448,12,19,0.795113,0,5200,-35300,-35250
746,459,9,12,0.798297,0,5250,-24950,-24800
761,482,7,10,0.853246,0,5300,-44600,-44550
738,481,7,10,0.861831,0,5350,-26450,-26400
822,484,5,6,0.742375,0,5400,-3400,-1400
775,436,21,28,0.670645,0,5450,-64650,-64600
640,478,7,7,0.9207,0,5500,-46600,-46550
591,474,5,6,0.751466,0,5550,-47200,-47150
610,485,6,11,0.893268,0,5600,-46450,-46400
600,373,12,17,0.830072,0,5650,-49000,-48950
600,373,12,17,0.876283,0,5700,-48900,5650
595,380,5,15,0.878009,0,5750,-127450,-48600
595,379,5,17,0.895439,0,5800,-127550,-127500
566,375,3,19,0.878657,0,5850,-45800,-45750
870,315,12,6,0.839052,0,5900,-96000,-95950
891,304,15,13,0.832839,0,5950,-91700,-91650
891,304,15,13,0.91532,0,6000,-91600,5950
891,304,15,13,0.904184,0,6050,-91550,6000
891,304,15,13,0.899148,0,6100,-91500,6050
928,303,16,6,0.815885,0,6150,-89850,-89800
910,298,17,11,0.828165,0,6200,-90800,-90750
910,298,17,11,0.895788,0,6250,-90700,6200
910,298,17,11,0.893017,0,6300,-90650,6250
910,297,18,13,0.891995,0,6350,-90900,-90850
988,296,5,9,0.786455,0,6400,-92400,-92350
987,292,11,15,0.834118,0,6450,-92650,-92600
963,297,18,13,0.853299,0,6500,-107700,-107650
