1251,325,12,21,0.772278,0,0,-157450,-157400
1251,324,17,22,0.764438,0,50,-157600,-157550
1250,323,22,24,0.815576,0,100,-157900,-157850
1250,323,22,24,0.722307,0,150,-157800,100
1250,323,22,24,0.721024,0,200,-157750,150
1250,323,22,24,0.890153,0,250,-157700,200
1250,323,27,25,0.835394,0,300,-158400,-158350
1250,323,27,25,0.731236,0,350,-157950,300
1267,343,12,13,0.840832,0,400,-33350,-33300
1267,343,12,13,0.871171,0,450,-33250,400
1166,324,42,31,0.737633,0,500,-99350,-99300
1164,323,45,38,0.775035,0,550,-100450,-100400
1166,324,38,29,0.75984,0,600,-99250,-99200
1167,324,37,29,0.779571,0,650,-99150,-99100
1167,324,37,29,0.691154,0,700,-99050,650
1167,324,37,29,0.710447,0,750,-99000,700
1167,324,37,29,0.758026,0,800,-98950,750
1167,324,37,29,0.744371,0,850,-98900,800
1167,324,36,26,0.697981,0,900,-98800,-98750
1199,350,16,22,0.735284,0,950,-99600,-99550
1199,349,16,24,0.806051,0,1000,-99750,-99700
1199,349,16,24,0.658252,0,1050,-99650,1000
1199,349,16,25,0.737105,0,1100,-99900,-99850
1199,349,16,25,0.660358,0,1150,-99800,1100
1199,349,16,26,0.796275,0,1200,-100000,-99950
1198,348,18,28,0.678042,0,1250,-100100,-100050
1198,348,18,30,0.703121,0,1300,-100300,-100250
1198,348,18,30,0.593559,0,1350,-100200,1300
1263,357,8,12,0.834494,0,1400,-157200,-157150
1262,357,18,29,0.949475,0,1450,-158750,-157250
1244,365,23,25,0.760938,0,1500,-156350,-156300
1244,365,23,25,0.700181,0,1550,-156250,1500
1245,366,20,23,0.839725,0,1600,-156100,-156050
1245,366,20,23,0.761403,0,1650,-156000,1600
1246,367,18,21,0.936933,0,1700,-155950,-155900
1246,367,18,21,0.747297,0,1750,-155850,1700
1246,367,18,21,0.881687,0,1800,-155800,1750
1243,364,25,28,0.72275,0,1850,-159050,-159000
1243,364,25,28,0.643837,0,1900,-156550,1850
1244,365,23,26,0.752764,0,1950,-156450,-156400
1245,366,21,24,0.781333,0,2000,-156200,-156150
1269,373,11,13,0.836764,0,2050,-157100,-157050
1269,374,11,12,0.690188,0,2100,-157000,-156950
1270,375,10,10,0.815793,0,2150,-156800,-156750
1136,311,81,74,0.345849,0,2200,-101250,-101200
1249,301,31,86,0.501559,0,2250,-158950,-158900
1242,301,38,93,0.486321,0,2300,-159250,-159200
1242,301,38,93,0.3918,0,2350,-159150,2300
1242,300,38,94,0.512623,0,2400,-159350,-159300
1241,300,39,95,0.570955,0,2450,-159500,-159450
1271,390,8,16,0.751417,0,2500,-20500,-20450
1252,302,20,18,0.647245,0,2550,-158200,-158150
1252,302,20,18,0.583321,0,2600,-158100,2550
1252,302,20,18,0.816048,0,2650,-158050,2600
1250,301,23,20,0.778643,0,2700,-158600,-158550
1250,301,23,20,0.681411,0,2750,-158500,2700
1212,264,8,7,0.857279,0,2800,-153400,-153350
989,256,11,8,0.8009,0,2850,-198550,-192700
1067,241,8,9,0.842628,0,2900,-97250,-97200
1067,240,9,10,0.792861,0,2950,-97450,-97400
1067,240,9,10,0.715918,0,3000,-97350,2950
1067,240,9,10,0.734018,0,3050,-97300,3000
1067,238,9,13,0.902633,0,3100,-97600,-97550
1066,225,10,26,0.80161,0,3150,-97750,-97700
1066,219,11,33,0.737095,0,3200,-98150,-98100
1066,219,11,33,0.692679,0,3250,-98050,3200
1066,218,11,34,0.679897,0,3300,-98300,-98250
1066,218,11,34,0.591972,0,3350,-98200,3300
888,232,7,10,0.823254,0,3400,-179450,-179400
858,227,7,12,0.823254,0,3450,-184000,-183700
890,221,11,9,0.87052,0,3500,-177350,-177300
860,216,9,14,0.681685,0,3550,-183950,-183900
862,216,6,10,0.818443,0,3600,-183850,-183800
862,216,6,10,0.737188,0,3650,-183750,3600
856,215,13,36,0.677939,0,3700,-184350,-184300
856,215,13,36,0.60147,0,3750,-184250,3700
855,215,14,37,0.758173,0,3800,-184500,-184450
855,215,14,37,0.616426,0,3850,-184400,3800
887,291,14,15,0.832039,0,3900,-188850,-188800
888,291,12,14,0.767577,0,3950,-188750,-188700
888,291,12,13,0.8472,0,4000,-188650,-188600
888,291,12,13,0.884553,0,4050,-188550,4000
888,291,12,13,0.872822,0,4100,-188500,4050
889,291,10,11,0.900145,0,4150,-188350,-188300
889,291,10,11,0.874117,0,4200,-188250,4150
889,291,10,11,0.872822,0,4250,-188200,4200
862,277,11,10,0.833637,0,4300,-180700,-180650
862,277,11,9,0.886266,0,4350,-180550,-180500
862,277,11,9,0.847929,0,4400,-180450,4350
864,278,7,7,0.694712,0,4450,-180200,-180150
862,269,18,18,0.724234,0,4500,-180800,-180750
861,268,20,20,0.832884,0,4550,-181350,-181300
861,268,20,20,0.733216,0,4600,-181250,4550
861,268,20,20,0.890054,0,4650,-181200,4600
861,268,20,20,0.867257,0,4700,-181150,4650
861,268,20,20,0.874717,0,4750,-181100,4700
861,268,20,20,0.874717,0,4800,-181050,4750
861,268,20,20,0.812123,0,4850,-181000,4800
861,268,20,20,0.817486,0,4900,-180950,4850
861,268,20,20,0.817486,0,4950,-180900,4900
860,268,21,21,0.84141,0,5000,-181450,-181400
868,269,12,13,0.882363,0,5050,-180600,-180100
868,269,12,12,0.72486,0,5100,-180050,-180000
868,269,12,12,0.800599,0,5150,-179950,5100
869,270,11,11,0.860205,0,5200,-179900,-179850
869,270,11,11,0.864714,0,5250,-179800,5200
1056,160,8,14,0.820293,0,5300,-120300,-120250
1056,160,8,13,0.884517,0,5350,-120200,-120150
1056,160,8,13,0.86193,0,5400,-120100,5350
759,297,18,24,0.735284,0,5450,-126400,-126350
759,297,18,24,0.685275,0,5500,-126300,5450
759,297,18,24,0.71802,0,5550,-126250,5500
759,297,18,24,0.888688,0,5600,-126200,5550
759,297,18,24,0.888688,0,5650,-126150,5600
759,297,18,24,0.895089,0,5700,-126100,5650
759,297,18,25,0.751019,0,5750,-126600,-126550
759,297,18,25,0.660358,0,5800,-126500,5750
759,297,18,25,0.674777,0,5850,-126450,5800
759,296,18,27,0.77743,0,5900,-126750,-126700
759,296,18,27,0.704658,0,5950,-126650,5900
758,294,19,31,0.745968,0,6000,-126900,-126850
759,174,15,10,0.655308,0,6050,-117100,-117050
758,173,17,12,0.716787,0,6100,-117350,-117300
758,173,17,12,0.735543,0,6150,-117250,6100
758,173,17,12,0.81559,0,6200,-117200,6150
757,171,19,14,0.67272,0,6250,-117550,-117500
757,171,19,14,0.587691,0,6300,-117450,6250
757,171,20,15,0.738608,0,6350,-117750,-117700
757,171,20,15,0.697534,0,6400,-117650,6350
757,171,20,15,0.858025,0,6450,-117600,6400
756,170,21,16,0.694602,0,6500,-117950,-117900
756,170,21,16,0.611315,0,6550,-117850,6500
756,170,21,16,0.818736,0,6600,-117800,6550
756,170,22,16,0.717552,0,6650,-118050,-118000
755,170,23,17,0.795969,0,6700,-119500,-119450
755,170,23,17,0.716874,0,6750,-118150,6700
755,170,23,17,0.892425,0,6800,-118100,6750
782,169,32,19,0.742957,0,6850,-118300,-118250
781,168,34,20,0.811569,0,6900,-118750,-118700
781,168,34,20,0.69292,0,6950,-118500,6900
781,168,34,20,0.744362,0,7000,-118450,6950
781,168,34,20,0.741112,0,7050,-118400,7000
780,161,36,28,0.723746,0,7100,-118950,-118900
780,161,36,28,0.644978,0,7150,-118850,7100
780,161,36,28,0.649306,0,7200,-118800,7150
779,161,37,28,0.73425,0,7250,-119150,-119100
779,161,37,28,0.657057,0,7300,-119050,7250
779,161,37,28,0.677486,0,7350,-119000,7300
778,161,38,29,0.824023,0,7400,-119400,-119350
778,161,38,29,0.720842,0,7450,-119300,7400
778,161,38,29,0.73898,0,7500,-119250,7450
778,161,38,29,0.754375,0,7550,-119200,7500
754,161,63,29,0.830415,0,7600,-119850,-119800
754,161,63,29,0.783998,0,7650,-119750,7600
754,159,68,31,0.83099,0,7700,-138400,-120050
754,159,68,31,0.755892,0,7750,-120000,7700
814,159,7,9,0.853358,0,7800,-119900,-119650
790,161,8,8,0.791189,0,7850,-118650,-118600
790,161,8,8,0.69515,0,7900,-118550,7850
849,152,10,7,0.849134,0,7950,-188050,-188000
824,145,7,15,0.815384,0,8000,-176000,-155500
824,145,7,15,0.798877,0,8050,-155450,8000
824,145,7,15,0.813668,0,8100,-155400,8050
809,144,9,9,0.872589,0,8150,-177700,-177650
809,144,9,9,0.80475,0,8200,-177600,8150
808,137,11,17,0.81066,0,8250,-177850,-177800
804,139,4,7,0.858539,0,8300,-6800,-6750
751,140,14,17,0.83411,0,8350,-116900,-116850
751,140,14,17,0.863211,0,8400,-116800,8350
751,140,14,17,0.870505,0,8450,-116750,8400
751,140,14,17,0.843097,0,8500,-116700,8450
751,140,14,17,0.844415,0,8550,-116650,8500
896,133,8,8,0.810844,0,8600,-162450,-162400
896,133,8,8,0.674022,0,8650,-162350,8600
935,131,10,10,0.814502,0,8700,-135250,-135200
934,130,12,12,0.762238,0,8750,-135350,-135300
911,126,8,9,0.843242,0,8800,-161700,-138050
912,127,6,7,0.854781,0,8850,-137950,-137900
925,114,21,30,0.692218,0,8900,-136300,-136250
924,104,22,41,0.698326,0,8950,-161950,-161900
928,112,7,8,0.763393,0,9000,-135950,-135900
928,112,7,8,0.683525,0,9050,-135850,9000
927,111,8,10,0.843486,0,9100,-136050,-136000
914,110,8,12,0.830455,0,9150,-136650,-136600
913,110,9,13,0.899675,0,9200,-136800,-136750
913,109,10,14,0.690539,0,9250,-136900,-136850
